title,region,price,square,floor
整租·民航小区2室2厅东南,渝北-嘉州-民航小区,2000元/月,90.00㎡,低楼层（30层）
整租·财信北岸江山北区2室1厅南,江北-鸿恩寺-财信北岸江山北区,2600元/月,78.79㎡,高楼层（33层）
整租·盈田金开里2室2厅西南,渝北-人和-盈田金开里,2400元/月,71.56㎡,高楼层（32层）
整租·万科西城二期2室1厅东南,九龙坡-蟠龙-万科西城二期,1700元/月,53.00㎡,高楼层（33层）
整租·黄龙花园2室1厅东南,渝北-龙头寺-黄龙花园,1200元/月,90.00㎡,中楼层（33层）
整租·天宇银座1室0厅西南,江北-观音桥-天宇银座,1400元/月,48.00㎡,中楼层（18层）
整租·华宇春江花月2室1厅东南,九龙坡-谢家湾-华宇春江花月,2500元/月,88.84㎡,高楼层（32层）
整租·华宇名都小区2室1厅东南,九龙坡-石桥铺-华宇名都小区,2300元/月,71.00㎡,低楼层（33层）
整租·奥园康城A区3室2厅东南,渝中-大坪-奥园康城A区,2500元/月,99.00㎡,中楼层（32层）
整租·中兴大厦2室1厅东,渝中-解放碑-中兴大厦,2400元/月,75.00㎡,中楼层（27层）
整租·金科时代中心1室0厅南,渝北-照母山-金科时代中心,1500元/月,35.00㎡,低楼层（29层）
整租·伟清泊客2室1厅南,渝北-龙溪-伟清泊客,2300元/月,67.37㎡,中楼层（32层）
整租·皇冠国际1室1厅南,南岸-南滨路-皇冠国际,3100元/月,51.14㎡,低楼层（56层）
整租·康田国际2室1厅东,渝中-两路口-康田国际,2700元/月,90.00㎡,低楼层（33层）
整租·半山华府4室2厅西南,江北-观音桥-半山华府,3000元/月,123.00㎡,低楼层（30层）
整租·龙湖时代天街2室1厅南,渝中-大坪-龙湖时代天街,2800元/月,76.00㎡,中楼层（31层）
整租·旭辉御府3室1厅西南,巴南-龙洲湾-旭辉御府,2000元/月,71.00㎡,高楼层（24层）
整租·恒大御龙天峰2室2厅东,江北-北滨路-恒大御龙天峰,3000元/月,95.00㎡,低楼层（37层）
整租·龙湖星图1室1厅北,渝北-礼嘉-龙湖星图,1800元/月,37.00㎡,高楼层（52层）
整租·润都7号1室1厅东南,渝北-新牌坊-润都7号,1650元/月,32.00㎡,中楼层（32层）
整租·世茂茂悦府一二期高层3室2厅南,渝北-照母山-世茂茂悦府一二期高层,1500元/月,114.00㎡,高楼层（30层）
整租·东原D8公馆1室0厅东南,江北-大石坝-东原D8公馆,1500元/月,33.00㎡,高楼层（32层）
整租·万科金域华庭3室2厅南,沙坪坝-磁器口-万科金域华庭,2800元/月,101.00㎡,低楼层（41层）
整租·金茂国际生态新城臻悦3室2厅北,渝北-中央公园-金茂国际生态新城臻悦,3000元/月,97.00㎡,低楼层（31层）
整租·东和城1室0厅东南,江北-观音桥-东和城,1800元/月,43.60㎡,中楼层（30层）
整租·景瑞西联社1室0厅南,九龙坡-杨家坪-景瑞西联社,1650元/月,35.00㎡,中楼层（30层）
整租·都市和谐家园1室1厅东,南岸-茶园新区-都市和谐家园,1200元/月,49.65㎡,低楼层（38层）
整租·畔山桃园3室2厅东,沙坪坝-凤天路-畔山桃园,2000元/月,102.00㎡,低楼层（33层）
整租·富力城新壹站1室1厅南,沙坪坝-大学城-富力城新壹站,1400元/月,41.14㎡,低楼层（40层）
整租·财信渝中城1室0厅北,渝中-解放碑-财信渝中城,2400元/月,47.00㎡,低楼层（42层）
title,region,price,square,floor
整租·交通大学家属院2室1厅东,南岸-七公里-交通大学家属院,1100元/月,53.00㎡,中楼层（9层）
整租·吉安园龙头寺小区3室2厅东,渝北-龙头寺-吉安园龙头寺小区,3100元/月,126.00㎡,中楼层（32层）
整租·北城国际中心2室1厅西南,渝北-龙溪-北城国际中心,2100元/月,83.00㎡,高楼层（33层）
整租·万科翡翠都会3室1厅东南,渝中-两路口-万科翡翠都会,6000元/月,111.00㎡,中楼层（42层）
整租·龙湖睿城1室1厅南,沙坪坝-大学城-龙湖睿城,1100元/月,56.00㎡,高楼层（18层）
合租·叠彩城1居室东南卧,渝北-汽博中心-叠彩城,1000元/月,25.00㎡,中楼层（33层）
整租·旭辉城橙郡3室1厅西南,巴南-龙洲湾-旭辉城橙郡,2200元/月,77.00㎡,中楼层（34层）
整租·中渝春华秋实一期1室1厅南,沙坪坝-大学城-中渝春华秋实一期,1200元/月,45.00㎡,中楼层（30层）
整租·太平洋广场1室1厅南/北,渝中-上清寺-太平洋广场,3300元/月,127.00㎡,高楼层（30层）
整租·鲁能城中央公馆三期3室2厅南,渝北-中央公园-鲁能城中央公馆三期,3200元/月,103.00㎡,中楼层（31层）
整租·棕榈泉四期3室2厅西北,渝北-人和-棕榈泉四期,10000元/月,175.00㎡,高楼层（33层）
整租·渝州新都1室0厅东南,渝中-大坪-渝州新都,1800元/月,50.00㎡,高楼层（31层）
整租·融科金湖湾3室2厅南/北,渝北-鸳鸯-融科金湖湾,3500元/月,100.00㎡,低楼层（33层）
整租·安泰城市理想3室1厅东南,渝北-冉家坝-安泰城市理想,3200元/月,98.00㎡,中楼层（34层）
整租·融侨城江云渡3室1厅东南,南岸-融侨半岛-融侨城江云渡,3500元/月,105.00㎡,高楼层（11层）
整租·朵力品道2室2厅东南,大渡口-双山-朵力品道,1700元/月,87.00㎡,高楼层（30层）
整租·珠江国际1室0厅东北,江北-北滨路-珠江国际,1800元/月,44.90㎡,低楼层（42层）
整租·宏福俊悦大厦2室1厅南,江北-观音桥-宏福俊悦大厦,2500元/月,78.00㎡,中楼层（26层）
整租·香雨蓝苑3室2厅东/东南,南岸-弹子石-香雨蓝苑,2200元/月,89.00㎡,中楼层（26层）
整租·金科时代中心1室0厅南,渝北-照母山-金科时代中心,1600元/月,37.00㎡,低楼层（30层）
整租·明华龙洲半岛2室1厅东南,巴南-龙洲湾-明华龙洲半岛,1200元/月,59.00㎡,高楼层（33层）
整租·俊和新青年2室1厅东南,渝北-人和-俊和新青年,2100元/月,77.00㎡,低楼层（27层）
整租·东原D7四期2室1厅东南/南,江北-大石坝-东原D7四期,2500元/月,86.00㎡,低楼层（33层）
整租·旭辉城橙郡2室1厅东南,巴南-龙洲湾-旭辉城橙郡,1800元/月,45.00㎡,高楼层（18层）
整租·万科城3室2厅西南,渝北-照母山-万科城,2800元/月,110.00㎡,中楼层（26层）
整租·金融街融景城3室2厅西南,江北-五里店-金融街融景城,4200元/月,111.00㎡,高楼层（39层）
整租·浦辉海棠晓月怡景天域1室1厅北,南岸-南滨路-浦辉海棠晓月怡景天域,2500元/月,63.75㎡,中楼层（4层）
整租·南滨六号3室2厅东南,南岸-六公里-南滨六号,2300元/月,95.00㎡,高楼层（32层）
整租·保利香槟花园F组团3室1厅南,渝北-龙头寺-保利香槟花园F组团,3000元/月,105.00㎡,中楼层（28层）
整租·雍江艺庭1室1厅东南/南,渝中-化龙桥-雍江艺庭,2400元/月,63.50㎡,高楼层（33层）
title,region,price,square,floor
整租·康德国会山2室1厅东南,南岸-南坪-康德国会山,1900元/月,73.44㎡,中楼层（31层）
整租·帝豪蓝钻2室1厅东南,渝中-大坪-帝豪蓝钻,1500元/月,46.00㎡,高楼层（21层）
整租·融信澜湾4室2厅东南,巴南-龙洲湾-融信澜湾,1500元/月,125.00㎡,低楼层（18层）
整租·巴山国际2室1厅跃层西南,九龙坡-石桥铺-巴山国际,2400元/月,36.00㎡,中楼层（30层）
整租·金科西城大院3室2厅东/西南,九龙坡-巴国城-金科西城大院,2500元/月,98.00㎡,高楼层（34层）
整租·中冶北麓原4室2厅东,渝北-鸳鸯-中冶北麓原,6000元/月,130.00㎡,中楼层（7层）
整租·保利香槟花园C区2室1厅东南,渝北-龙头寺-保利香槟花园C区,2500元/月,84.00㎡,中楼层（18层）
整租·翡翠明珠1室0厅南,南岸-南坪-翡翠明珠,1500元/月,45.97㎡,高楼层（30层）
整租·龙湖源著北区2室1厅西,江北-石子山-龙湖源著北区,2700元/月,58.00㎡,高楼层（39层）
富强三村2室1厅南,江北-观音桥-富强三村,1100元/月,63.00㎡,高楼层（12层）
整租·上品拾陆4室2厅东南,渝北-龙头寺-上品拾陆,3500元/月,110.00㎡,中楼层（33层）
整租·四环大厦1室1厅东,渝中-大坪-四环大厦,15000元/月,500.00㎡,低楼层（19层）
整租·蓝光COCO时代一期1室1厅西南,南岸-弹子石-蓝光COCO时代一期,1100元/月,36.74㎡,中楼层（19层）
整租·金科廊桥水乡四组团2室2厅南,沙坪坝-大学城-金科廊桥水乡四组团,1500元/月,72.12㎡,低楼层（30层）
整租·世纪银河3室1厅东南,沙坪坝-三峡广场-世纪银河,5500元/月,135.00㎡,低楼层（32层）
整租·京汉凤凰城2室1厅南,巴南-龙洲湾-京汉凤凰城,1850元/月,71.00㎡,中楼层（38层）
整租·中冶重庆早晨2室1厅东,江北-五里店-中冶重庆早晨,2400元/月,66.00㎡,中楼层（47层）
整租·锦江华府0室2厅南,南岸-弹子石-锦江华府,1800元/月,57.00㎡,中楼层（26层）
整租·天骄名城二期4室1厅南,沙坪坝-大学城-天骄名城二期,1800元/月,85.47㎡,高楼层（30层）
整租·洋河二村2室2厅北,江北-观音桥-洋河二村,1500元/月,94.84㎡,高楼层（11层）
整租·保利观澜漫城3室2厅东南,江北-海尔路-保利观澜漫城,2500元/月,89.00㎡,低楼层（33层）
整租·龙湖时代天街2室1厅东南,渝中-大坪-龙湖时代天街,3500元/月,82.00㎡,中楼层（31层）
整租·雍江苑3室2厅北,渝中-化龙桥-雍江苑,4500元/月,150.00㎡,高楼层（18层）
整租·康田国际1室0厅东南,渝中-两路口-康田国际,1600元/月,46.00㎡,高楼层（33层）
整租·绿地海外滩2室2厅东,江北-鸿恩寺-绿地海外滩,2500元/月,85.00㎡,中楼层（30层）
整租·重庆天地翡翠云阶3室2厅西,渝中-化龙桥-重庆天地翡翠云阶,3800元/月,115.00㎡,高楼层（51层）
整租·珠江太阳城A区4室2厅东南,江北-北滨路-珠江太阳城A区,4000元/月,152.00㎡,低楼层（30层）
整租·同创国际2室1厅北,江北-观音桥-同创国际,3000元/月,88.00㎡,高楼层（31层）
整租·万科锦程2室1厅东南,渝中-大坪-万科锦程,2300元/月,72.00㎡,中楼层（34层）
整租·约克郡悦水岸4室2厅西南,渝北-照母山-约克郡悦水岸,2500元/月,142.81㎡,中楼层（8层）
title,region,price,square,floor
整租·南开蓓蕾城1室1厅东南,沙坪坝-渝碚路-南开蓓蕾城,1050元/月,32.00㎡,低楼层（33层）
整租·加州花园3室2厅西南,渝北-嘉州-加州花园,3800元/月,138.00㎡,高楼层（25层）
整租·鲁能星城十二街区2室2厅北,江北-龙头寺-鲁能星城十二街区,2200元/月,81.00㎡,高楼层（33层）
整租·协信阿卡迪亚2室2厅南,渝中-大坪-协信阿卡迪亚,1800元/月,68.00㎡,高楼层（31层）
整租·上品拾陆1室1厅西南,渝北-龙头寺-上品拾陆,2100元/月,55.00㎡,中楼层（34层）
整租·海悦香缇4室2厅跃层南,江北-石马河-海悦香缇,3000元/月,122.49㎡,低楼层（12层）
整租·长石村2号2室2厅西南,九龙坡-石桥铺-长石村2号,1500元/月,88.00㎡,高楼层（9层）
整租·创泰安居大厦1室1厅南,九龙坡-谢家湾-创泰安居大厦,1000元/月,45.00㎡,低楼层（27层）
整租·鹏润蓝海A区1室1厅南,江北-观音桥-鹏润蓝海A区,1600元/月,54.00㎡,中楼层（21层）
整租·泽科港城国际一期2室2厅南,渝北-空港新城-泽科港城国际一期,1100元/月,81.50㎡,低楼层（25层）
整租·金科廊桥天都2室2厅跃层南/西南,沙坪坝-大学城-金科廊桥天都,1500元/月,41.00㎡,中楼层（16层）
整租·康馨园2室1厅东南,南岸-六公里-康馨园,1300元/月,65.00㎡,高楼层（6层）
整租·东原嘉阅湾风华著B区3室2厅东,北碚-蔡家-东原嘉阅湾风华著B区,2600元/月,108.00㎡,低楼层（31层）
整租·万科悦峰3室2厅东南/南,渝北-照母山-万科悦峰,3900元/月,120.55㎡,中楼层（34层）
整租·渝能华城1室1厅东南/南,江津-老城区-渝能华城,980元/月,45.00㎡,中楼层（31层）
整租·御景天成2室2厅南/北,江北-黄泥磅-御景天成,2400元/月,89.00㎡,高楼层（29层）
整租·恒大名都1室1厅东南,渝中-大坪-恒大名都,2000元/月,50.00㎡,低楼层（24层）
整租·中亿阳明山水3室2厅西,江北-海尔路-中亿阳明山水,3000元/月,88.96㎡,高楼层（27层）
整租·协信阿卡迪亚江域二十七峰5室2厅北,渝中-大坪-协信阿卡迪亚江域二十七峰,3000元/月,311.27㎡,高楼层（3层）
整租·首创鸿恩中心1室0厅西北,江北-大石坝-首创鸿恩中心,1000元/月,44.85㎡,低楼层（43层）
整租·万科城5室3厅南,渝北-照母山-万科城,15000元/月,160.00㎡,中楼层（4层）
整租·龙湖时代天街2室1厅东南,渝中-大坪-龙湖时代天街,3200元/月,68.00㎡,中楼层（31层）
整租·巴山国际1室0厅南,九龙坡-石桥铺-巴山国际,1760元/月,44.00㎡,低楼层（30层）
整租·西城佳园3室2厅东,大渡口-双山-西城佳园,2000元/月,82.00㎡,高楼层（33层）
整租·中铁任之健康城2室1厅东,璧山-璧山-中铁任之健康城,2500元/月,73.00㎡,中楼层（20层）
整租·恒大未来城八街区2室2厅跃层东南/南,沙坪坝-大学城-恒大未来城八街区,2000元/月,100.00㎡,中楼层（25层）
整租·洋河花园3室1厅南/北,江北-黄泥磅-洋河花园,3000元/月,138.00㎡,中楼层（8层）
整租·雅居乐御宾府3室2厅南,大渡口-双山-雅居乐御宾府,2500元/月,101.00㎡,高楼层（27层）
整租·长江国际1室1厅东,南岸-南滨路-长江国际,4000元/月,95.00㎡,低楼层（23层）
整租·华宇锦绣花城3室1厅东,九龙坡-华岩-华宇锦绣花城,1000元/月,84.00㎡,低楼层（26层）
title,region,price,square,floor
整租·金鹏两江时光2室1厅东南,渝北-回兴-金鹏两江时光,1600元/月,54.00㎡,低楼层（28层）
整租·协信城2室1厅南,南岸-南坪-协信城,2200元/月,57.00㎡,低楼层（32层）
整租·吉安园茅溪小区4室2厅东,江北-海尔路-吉安园茅溪小区,2800元/月,173.00㎡,中楼层（33层）
整租·渝州新都1室0厅东南,渝中-大坪-渝州新都,1900元/月,49.00㎡,低楼层（31层）
整租·巴南万达广场1室0厅东南,巴南-龙洲湾-巴南万达广场,1200元/月,45.00㎡,低楼层（30层）
整租·巴山国际1室0厅南,九龙坡-石桥铺-巴山国际,1760元/月,44.00㎡,低楼层（30层）
整租·国际社区观园二期4室2厅东南,南岸-弹子石-国际社区观园二期,3300元/月,138.00㎡,中楼层（33层）
整租·万科御澜道3室2厅东/东南,江北-江北嘴-万科御澜道,4500元/月,126.00㎡,中楼层（32层）
整租·心巢小区3室2厅东,渝中-大坪-心巢小区,3200元/月,125.00㎡,高楼层（18层）
整租·融创白象街1室1厅东南,渝中-解放碑-融创白象街,2000元/月,58.00㎡,高楼层（39层）
整租·协信公馆3室1厅东南,渝中-解放碑-协信公馆,6000元/月,163.00㎡,高楼层（49层）
整租·中铁北美时光2室1厅南,南岸-茶园新区-中铁北美时光,1200元/月,70.00㎡,高楼层（18层）
整租·麒麟公馆1室1厅南,江北-五里店-麒麟公馆,2800元/月,88.57㎡,低楼层（32层）
整租·学府大道69号美梦城真2室1厅南,南岸-七公里-学府大道69号美梦城真,1700元/月,64.00㎡,低楼层（34层）
北大资源博雅3室2厅北,渝北-照母山-北大资源博雅,3300元/月,95.00㎡,高楼层（31层）
整租·融侨半岛风临洲A区4室2厅西南,南岸-融侨半岛-融侨半岛风临洲A区,4000元/月,146.00㎡,低楼层（6层）
整租·新科国际4室1厅跃层南,渝北-汽博中心-新科国际,3000元/月,120.00㎡,中楼层（16层）
整租·春城斓山3室2厅东南,渝北-人和-春城斓山,3500元/月,99.00㎡,中楼层（24层）
整租·寰宇天下观澜苑B区3室2厅东南,江北-江北嘴-寰宇天下观澜苑B区,12000元/月,212.00㎡,高楼层（26层）
整租·旭辉城橙郡3室1厅东南,巴南-龙洲湾-旭辉城橙郡,2100元/月,75.00㎡,高楼层（30层）
整租·小龙坎新街1室1厅北,沙坪坝-工人村-小龙坎新街,1000元/月,56.00㎡,中楼层（7层）
整租·融侨半岛风临洲B区3室2厅西南,南岸-融侨半岛-融侨半岛风临洲B区,2800元/月,126.00㎡,中楼层（6层）
整租·兴茂盛世北辰B区3室2厅南,渝北-南桥寺-兴茂盛世北辰B区,2300元/月,98.70㎡,中楼层（31层）
整租·洲际半岛新城3室2厅东,渝中-两路口-洲际半岛新城,4000元/月,156.00㎡,中楼层（45层）
整租·恒大山水城3室1厅东,渝北-照母山-恒大山水城,2100元/月,88.00㎡,高楼层（32层）
整租·恒大城二期3室2厅东,巴南-李家沱-恒大城二期,2000元/月,112.17㎡,高楼层（32层）
整租·大鼎世纪滨江2室1厅西南,九龙坡-谢家湾-大鼎世纪滨江,1800元/月,71.00㎡,高楼层（33层）
整租·松石南路2室1厅南,渝北-花卉园-松石南路,1300元/月,60.00㎡,中楼层（9层）
整租·盛景龙庭3室1厅东南,南岸-弹子石-盛景龙庭,1000元/月,99.05㎡,低楼层（26层）
整租·大坪正街小区3室1厅东,渝中-大坪-大坪正街小区,2300元/月,117.00㎡,低楼层（9层）
title,region,price,square,floor
整租·聚丰江山里3室1厅西北,南岸-南滨路-聚丰江山里,2000元/月,90.67㎡,高楼层（27层）
整租·国际社区观园二期3室2厅南,南岸-弹子石-国际社区观园二期,2500元/月,103.00㎡,中楼层（28层）
整租·华宇金沙东岸2室2厅东/东南,沙坪坝-沙滨路-华宇金沙东岸,2400元/月,88.68㎡,低楼层（30层）
整租·美景华联大厦4室0厅南,渝北-松树桥-美景华联大厦,3000元/月,75.87㎡,中楼层（28层）
整租·昱湖壹号3室2厅南,渝北-礼嘉-昱湖壹号,3000元/月,105.00㎡,高楼层（17层）
整租·东城中央2室2厅南,江津-东部新城-东城中央,1600元/月,70.67㎡,低楼层（32层）
整租·龙湖江与城熙溪地3室2厅东南,渝北-大竹林-龙湖江与城熙溪地,4300元/月,134.00㎡,高楼层（8层）
整租·九街高屋1室0厅北,江北-观音桥-九街高屋,4000元/月,78.00㎡,中楼层（47层）
整租·渝能国际1室1厅东,南岸-六公里-渝能国际,1600元/月,51.00㎡,高楼层（33层）
整租·恒大御景台3室1厅南,渝北-嘉州-恒大御景台,4200元/月,166.00㎡,高楼层（28层）
整租·鲁能星城十一街区2室1厅南/北,江北-龙头寺-鲁能星城十一街区,2550元/月,87.00㎡,高楼层（32层）
整租·雍江翠璟2室2厅南/北,渝中-化龙桥-雍江翠璟,2600元/月,91.86㎡,中楼层（32层）
整租·中交公元时光1室1厅东南,大渡口-巴国城-中交公元时光,1450元/月,48.00㎡,中楼层（32层）
整租·半山华府1室0厅南,江北-观音桥-半山华府,1800元/月,48.00㎡,低楼层（30层）
整租·华宇名都小区2室2厅南,九龙坡-石桥铺-华宇名都小区,2100元/月,86.00㎡,中楼层（33层）
整租·龙湖星图1室1厅北,渝北-礼嘉-龙湖星图,1800元/月,48.00㎡,高楼层（52层）
整租·龙湖星图1室1厅北,渝北-礼嘉-龙湖星图,1800元/月,48.00㎡,高楼层（52层）
整租·美利山公园城市3室1厅南/北,渝北-园博园-美利山公园城市,2900元/月,98.00㎡,高楼层（33层）
整租·东原亲亲里2室1厅东南,南岸-丹龙路-东原亲亲里,1500元/月,55.26㎡,高楼层（34层）
整租·华润二十四城三期1室0厅南,九龙坡-谢家湾-华润二十四城三期,1800元/月,44.00㎡,高楼层（42层）
整租·富州新城兰亭2室2厅南,沙坪坝-石桥铺-富州新城兰亭,2100元/月,66.00㎡,高楼层（33层）
整租·光华观府国际2室1厅南,江北-观音桥-光华观府国际,2800元/月,68.00㎡,高楼层（33层）
整租·中海紫御江山紫峰2室2厅西,江北-江北嘴-中海紫御江山紫峰,2900元/月,92.00㎡,高楼层（48层）
整租·万寿花园2室1厅南,南岸-南坪-万寿花园,2000元/月,85.00㎡,低楼层（8层）
整租·国际社区官邸三组团3室1厅南,南岸-弹子石-国际社区官邸三组团,2700元/月,122.00㎡,中楼层（28层）
整租·奔力佳仕丽1室1厅东,渝北-花卉园-奔力佳仕丽,1300元/月,68.00㎡,中楼层（28层）
整租·龙湖时代天街2室1厅南,渝中-大坪-龙湖时代天街,2700元/月,76.23㎡,高楼层（31层）
整租·承誉德天下城2室1厅南,江北-南桥寺-承誉德天下城,1850元/月,57.00㎡,低楼层（32层）
整租·山千院西苑1室1厅西南,南岸-六公里-山千院西苑,1500元/月,50.00㎡,中楼层（26层）
整租·西派城一期4室2厅东,江北-海尔路-西派城一期,6000元/月,186.00㎡,中楼层（42层）
title,region,price,square,floor
整租·协信星都会2室2厅南,渝北-照母山-协信星都会,2200元/月,62.83㎡,低楼层（33层）
整租·御景天成3室1厅南,江北-黄泥磅-御景天成,3400元/月,120.00㎡,中楼层（29层）
整租·恒大未来城一期3室1厅南,沙坪坝-大学城-恒大未来城一期,700元/月,124.00㎡,中楼层（16层）
整租·万科御澜道3室2厅东,江北-江北嘴-万科御澜道,4500元/月,114.00㎡,高楼层（32层）
整租·融侨半岛香弥山1号2室1厅西南,南岸-融侨半岛-融侨半岛香弥山1号,2200元/月,91.00㎡,中楼层（33层）
整租·鲁能领秀城骏峰2室1厅南,南岸-茶园新区-鲁能领秀城骏峰,1800元/月,64.00㎡,低楼层（16层）
整租·鲁能泰山7号十三街区3室1厅西,渝北-中央公园-鲁能泰山7号十三街区,1100元/月,85.00㎡,低楼层（28层）
整租·贝迪新城三期3室1厅南/北,南岸-南坪-贝迪新城三期,3400元/月,76.50㎡,中楼层（30层）
整租·爱加西西里2室1厅东南,渝北-汽博中心-爱加西西里,2500元/月,81.73㎡,中楼层（18层）
整租·恒大山水城3室2厅西北/北,渝北-照母山-恒大山水城,2600元/月,89.90㎡,中楼层（32层）
整租·雅居乐国际花园3室2厅南,南岸-六公里-雅居乐国际花园,1500元/月,156.33㎡,高楼层（19层）
整租·东海岸3室2厅南,江北-大石坝-东海岸,2600元/月,101.00㎡,低楼层（28层）
整租·复地上城国际公寓1室1厅南,渝北-鸳鸯-复地上城国际公寓,1800元/月,48.00㎡,中楼层（33层）
整租·长嘉汇二期1室1厅西,南岸-南滨路-长嘉汇二期,3500元/月,43.00㎡,中楼层（19层）
整租·芸峰天梭派2室1厅东南,南岸-丹龙路-芸峰天梭派,1600元/月,49.94㎡,低楼层（34层）
整租·力帆红星国际广场0室1厅东南/西南,渝北-照母山-力帆红星国际广场,5000元/月,102.00㎡,高楼层（32层）
整租·福星颐美华庭1室1厅东南,九龙坡-杨家坪-福星颐美华庭,1300元/月,43.00㎡,高楼层（28层）
整租·奥林匹克花园新亚洲3室2厅南,渝北-汽博中心-奥林匹克花园新亚洲,3200元/月,94.00㎡,中楼层（33层）
整租·龙湖时代天街2室1厅南,渝中-大坪-龙湖时代天街,5100元/月,54.00㎡,中楼层（20层）
整租·融汇半岛格林美地B区2室2厅东南,巴南-融汇半岛-融汇半岛格林美地B区,1600元/月,74.00㎡,高楼层（16层）
整租·建工锦绣华城2室1厅北,渝北-汽博中心-建工锦绣华城,2500元/月,83.40㎡,高楼层（33层）
整租·龙湖源著北区3室2厅西南,江北-石子山-龙湖源著北区,5500元/月,120.00㎡,低楼层（33层）
整租·新鸥鹏教育城一期3室1厅东北,江北-五里店-新鸥鹏教育城一期,2800元/月,85.00㎡,中楼层（30层）
合租·华夏城三区4居室南卧,渝北-人和-华夏城三区,900元/月,20.00㎡,高楼层（28层）
整租·渝能国际2室2厅南,南岸-六公里-渝能国际,2000元/月,80.00㎡,中楼层（33层）
整租·浦辉海棠晓月怡景天域3室2厅南/北,南岸-南滨路-浦辉海棠晓月怡景天域,1800元/月,130.00㎡,中楼层（11层）
整租·华宇名都小区1室1厅东南/南,九龙坡-石桥铺-华宇名都小区,1700元/月,50.00㎡,中楼层（24层）
整租·风华大厦3室1厅东南,沙坪坝-小龙坎-风华大厦,2200元/月,99.00㎡,高楼层（15层）
整租·新华协信中心1室0厅东南,江北-观音桥-新华协信中心,2300元/月,45.37㎡,低楼层（32层）
整租·万科锦程2室1厅东南,渝中-大坪-万科锦程,2700元/月,72.00㎡,中楼层（33层）
title,region,price,square,floor
整租·万锦汇2室1厅南,渝中-大坪-万锦汇,5000元/月,110.00㎡,中楼层（44层）
整租·锦江半岛2室1厅东南,江津-东部新城-锦江半岛,1000元/月,44.48㎡,高楼层（30层）
万汇中心1室1厅南,江北-观音桥-万汇中心,2600元/月,59.00㎡,中楼层（23层）
整租·龙湖U城一组团1室0厅南,沙坪坝-大学城-龙湖U城一组团,1200元/月,48.00㎡,高楼层（34层）
整租·泽科空港中心3室2厅西北,渝北-空港新城-泽科空港中心,3000元/月,92.00㎡,高楼层（24层）
整租·金科廊桥天都2室1厅东南,沙坪坝-大学城-金科廊桥天都,1600元/月,74.00㎡,中楼层（34层）
整租·华宇时代星空1室0厅南,九龙坡-大坪-华宇时代星空,1600元/月,37.40㎡,中楼层（27层）
整租·融创欧麓花园城博琅郡二期4室2厅南/北,南岸-茶园新区-融创欧麓花园城博琅郡二期,2500元/月,128.00㎡,中楼层（32层）
整租·鲁能星城一街区2室1厅南,渝北-龙头寺-鲁能星城一街区,2300元/月,84.00㎡,高楼层（30层）
普瑞花园3室2厅南/北,南岸-茶园新区-普瑞花园,700元/月,90.00㎡,低楼层（18层）
整租·劲力五星城自由地1室1厅东,渝北-北环-劲力五星城自由地,1900元/月,46.00㎡,中楼层（31层）
整租·华一坡社区2室2厅东南,渝中-两路口-华一坡社区,1800元/月,83.00㎡,低楼层（14层）
整租·龙湖U城听蓝时光3室1厅南,沙坪坝-大学城-龙湖U城听蓝时光,1900元/月,71.00㎡,高楼层（31层）
整租·龙湖源著南区3室2厅西,江北-石子山-龙湖源著南区,3800元/月,90.00㎡,高楼层（32层）
整租·燃气大厦3室2厅南,江北-观音桥-燃气大厦,3900元/月,141.00㎡,中楼层（32层）
整租·大城小爱2室1厅北,沙坪坝-石桥铺-大城小爱,2000元/月,61.56㎡,低楼层（34层）
整租·巴南万达广场1室1厅南/西南,巴南-龙洲湾-巴南万达广场,1200元/月,48.90㎡,高楼层（30层）
整租·融科海阔天空2室1厅南/北,渝北-鸳鸯-融科海阔天空,2500元/月,83.00㎡,中楼层（33层）
整租·万科悦峰2室1厅东,渝北-照母山-万科悦峰,2800元/月,79.00㎡,高楼层（34层）
整租·金桥彼岸2室2厅南,九龙坡-石坪桥-金桥彼岸,1600元/月,87.00㎡,低楼层（27层）
整租·云满庭C区3室1厅西南,南岸-南坪-云满庭C区,3000元/月,120.00㎡,高楼层（31层）
整租·融汇半岛一期B区1室1厅东南,巴南-融汇半岛-融汇半岛一期B区,1200元/月,45.00㎡,高楼层（11层）
整租·万科西九2室1厅东南,九龙坡-石坪桥-万科西九,2100元/月,58.00㎡,中楼层（34层）
整租·金鹏金嶺2室2厅西北,渝北-照母山-金鹏金嶺,2800元/月,84.50㎡,高楼层（31层）
整租·世茂茂悦府一二期高层2室1厅东南/南,渝北-照母山-世茂茂悦府一二期高层,2600元/月,70.76㎡,高楼层（32层）
整租·华宇城3室1厅东,沙坪坝-凤天路-华宇城,1700元/月,88.90㎡,低楼层（33层）
整租·鲁能九龙花园东郡3室1厅东,九龙坡-蟠龙-鲁能九龙花园东郡,1600元/月,94.00㎡,高楼层（33层）
整租·南方上格林紫微苑3室2厅西,江北-五里店-南方上格林紫微苑,2800元/月,120.00㎡,中楼层（11层）
整租·恒大山水城3室2厅西北,渝北-照母山-恒大山水城,2100元/月,94.46㎡,低楼层（18层）
整租·煌华晶萃城3室2厅东,江北-观音桥-煌华晶萃城,4000元/月,93.00㎡,低楼层（34层）
title,region,price,square,floor
整租·金辉御江府3室2厅西南,南岸-融侨半岛-金辉御江府,1000元/月,126.00㎡,中楼层（33层）
